rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
4.0,Salary,Current Employee,Personal development and growth opportunities are good,Restructure has caused unsettled employees,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-16, Key Account Manager (KAM),
4.0,Great organisation,"Former Employee, less than 1 year","Pure multinational culture, no work after office time",Salary less than many other renowned multinationals,,v,v,v,4,3,5,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-10, Trainee,
4.0,Good career,"Current Employee, more than 10 years","Dynamic, evolving work environment. Great support within the team.",High pressure to achieve deadlines that results in micromanaging and then blame culture when issues arise.,,o,o,o,2,5,3,5,4.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-04, QC Analyst,
5.0,Dynamic working environment,"Current Employee, more than 1 year",Great benefits Lots of growth opportunities,Constant organizational changes Bureaucratic approach,,v,r,r,5,5,5,4,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-12, Buyer,
4.0,Work culture,"Current Employee, more than 3 years","Work culture is awesome., good people helps to grow in skill term",Only con is growth in terms of money is too sluggish,,v,x,v,4,3,2,5,4.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-06, Data Analyst,
5.0,Awesome place to learn n grow,Current Employee,Best workplace to work and the work culture is superb,No cons to be shared as culture is superb,,o,o,o,5,5,5,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-05, Clinical Data Manager,
1.0,culture,"Current Employee, more than 8 years","innovative company, width of portfolio, geographic footprint, foundation","financially driven, quite agressive culture. POssibilities have recently deteriorated",,x,v,x,2,1,2,3,2.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-03-05, manager acces au marché,
3.0,"Great marketing, dissapointing experience","Former Employee, more than 8 years","Salary, a little bit above the market. Benefits, Flex work. Extended Paternity D&I","No clear responsibilities or accountability at mid management level. Unclear and constantly changing policies. Ignoring inflation for the past 5 years on salary reviews. Notorious nepotism,",,x,x,r,2,4,2,3,2.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-26, Senior ESG Manager,
4.0,Work life balance if you are ok with pay,"Current Employee, more than 3 years",Work life balance is good,Pay is less compared to industry,,v,o,v,4,3,4,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-07, Manager,
4.0,Good work life balance,"Former Employee, more than 10 years",Provide good work life balance,promotion is depend on the department,,v,o,v,4,5,4,5,4.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-11, Manager,
5.0,Great Company,"Current Employee, more than 10 years","Benefits, share scheme, working environment.","None, its a great place to work",,o,o,o,3,4,4,3,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-12, Process Technician,
5.0,Great place,Current Employee,Diversity CEO Salary Purpose Salary,Slow Too large Unhappy workforce Redundancies Management,,v,v,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-12, Director,
3.0,Good place to work,Current Employee,Great people in the team,A lot of change and uncertainty recently,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-02-20, Procurement Manager,
3.0,Good company to work but the hikes are minimal,"Current Employee, more than 1 year","MNC culture, work life balance, parental leave","Politics, minimal hikes, no insurance coverage for parents",,v,v,v,3,3,2,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-15, Senior Financial Analyst,
4.0,Employee friendly,"Current Employee, more than 1 year",Scope to learn non-technical and management aspects is high.,Scope to learn & grow technically is low,,v,v,r,4,4,4,4,4.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-08, Associate Director,
4.0,Postdoc,Current Employee,"Good interview process, directly involved in work",Lower compensation that if full time position,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-11, Postdoctoral Fellow,
4.0,Best place to work,"Former Employee, more than 3 years",Culture Learning Good pay Good leaves,Slow growth Monotonous Low learning curve,,v,v,v,4,4,5,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-09, Supply Chain Analyst,
1.0,Do Not Join. Layoffs impending,"Current Employee, more than 10 years",Laid back culture and buses leave at 5:30,"Lots of restructuring happening.will layoff hundreds in IT in India in 2023 -24. Also layoffs planned in other functions like Conexts, HR and Finance. please don't join",,x,x,x,1,5,1,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-16, ,
5.0,Salary,Current Employee,good Benefits with parental leaves,ntng in particular. Everyone is happy,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-08, Associate Manager,
5.0,Employee centric,"Current Employee, more than 1 year","Employee Centric, unbossed culture, best work place",No cons as if now,,v,v,v,5,5,5,5,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-06, Manager ,
4.0,good,Former Employee,Nice company and good work environment,a lot of deadlines usaually,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-05, Intern,
1.0,Lots of lay off,"Former Employee, more than 3 years",No pros today for IT profesionals,Not very well managed company,,x,x,x,1,1,1,1,1.0,1.0,Reviews/Novartis-Reviews-E935314.htm,2023-03-01, Several,
3.0,"Decent income, but not the best experience. Can do better with both.","Former Employee, more than 1 year","Flexibility, pay was OK, smart people.","Company didn't have a decent culture, didn't feel like a team.",,x,r,r,3,4,2,4,2.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-24, Content Marketing Manager,
2.0,Poor company culture,Current Employee,A talented group of people but poor company culture,"Bad reputation, and poor leadership",,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-02-10, Scientific Advisor,
3.0,Great opportunities,Current Employee,bonus seniority science big pharma engagement of people,poor work life balance always under transformation not a safe place to work,,o,o,x,4,3,3,2,3.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-05, Process Support,
3.0,Great Company,Former Employee,"Great Company to work, learning tools, great networking","Poor management, current massive lay-offs",,v,v,x,3,4,2,5,4.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-10, Sr. accountant,
1.0,Novartis,Current Employee,Salary and bonus is good.,Incompetent board of directors and CEO,,x,x,x,3,5,1,4,1.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-27, Executive Director,
3.0,Solid job without future development.,"Current Employee, more than 5 years",This is kind of a job where you actualy do not need to do anything if you are good in politics.,0 valuable training 0 development plan 0 respect to the performing associates,,v,x,x,2,4,1,1,1.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-13, Safety Expert,
3.0,Top-down decisions sometimes are too abrupt,"Current Employee, more than 3 years","many colleagues have high ownership and responsibility, nice pipeline","top - down business decisions, countries have little power",,v,r,r,3,4,3,4,4.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-29, Sales Associate,
3.0,Overall Reputation,"Current Employee, more than 3 years",Good managers and support from team,Executives do not speak action,,x,x,v,3,4,1,2,3.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-26, Anonymous Employee,
3.0,Regulatory director,"Current Employee, more than 10 years",Flexible working but now mandatory work days,Office time 3 days per week with ABW,,o,x,x,3,3,1,2,3.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-11, Director,
3.0,Fancy Head Office,"Former Employee, more than 10 years",Fancy Head Office in Basel Good salary Great opportunities to learn and develop,Crumbling company culture Frequent reorganisations,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-25, Associate Pricing& Access,
3.0,Novartis. Very very low technical background,"Former Employee, less than 1 year",The salary is quite good.,Low technological knowelge. No full remote work.,,x,r,v,2,4,2,4,1.0,2.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-26, Software Engineer,
3.0,Middling,Current Employee,"Big company, previously was lots of opportunities","Chaotic, all over the shop",,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-29, customer service Mgr.,
3.0,1,Former Employee,"flexible hours, independence, good client-relationship, valuable work","work with lunatic, abusive, frustrating results",,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-25, Operations Manager,
3.0,Good place to start your career in Pharma,"Current Employee, more than 1 year",Flexible work hours Company culture Plenty annual leaves and sick leaves Rewards and perks,Bureaucracy Lack of growth opportunities No work life balance,,v,v,v,2,4,2,3,5.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-11, Analyst,
1.0,Political and bullying atmosphere,"Current Employee, more than 5 years",There are no pros besides salary,"Political, bullying from managers, not organized",,x,x,x,2,4,1,1,1.0,1.0,Reviews/Novartis-Reviews-E935314.htm,2023-02-07, Associate,
3.0,Medical information,"Former Employee, more than 3 years","Great protofolio interesting job,unbossed, report work","Workload, low salaries , uncertainty not great changes to climb the corporate ladder",,x,v,v,3,3,4,3,3.0,1.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-14, Medical Information Associate,
3.0,Review,"Former Employee, more than 5 years",Good company for the first job,- Chaotic way of management - Constant changes,,x,r,r,1,4,1,3,2.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-18, Content Enablement Specialist,
3.0,"Very good company, restructuring 2022-2023","Current Employee, more than 5 years","work life balance, good salaries, attention on well being, learning and development opportunities","too much restructuring, near future uncertain",,v,x,x,3,5,2,5,3.0,4.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-10, Director,
2.0,Billing specialist,"Current Employee, more than 3 years",Unbossed culture Culture Motivation in the company,Values does not meet my expectation as Novartis represents,,x,o,o,2,4,1,5,1.0,2.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-14, Billing Specialist,
2.0,Decent pay but low work ethic values,"Former Employee, more than 10 years","Pay, benefits and perks are good.",Questionable internal work ethics with limited ability to speak up (unless if for external concerns) and powerless HR.,,x,x,x,2,3,1,4,2.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-04, Head of Finance,
2.0,Terecherous company.,"Former Employee, more than 5 years",Good training and support for new teachers.,The manage can be dishost about working conditions.,,x,x,x,3,1,1,1,3.0,3.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-12, IT Support,
2.0,Salary,Former Employee,Globally known and best environment,Needs to work on your development plan,,o,o,o,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-12, Sales Representative,
2.0,Poor culture,Current Employee,Good overall benefit package included,Post the restructure announcement culture and trust in the organization has tanked.,,x,o,x,,,,,,,Reviews/Novartis-Reviews-E935314.htm,2023-01-05, Associate Director,
1.0,Zzzzz,"Current Employee, more than 5 years",It is ok to work here,A lot of changes all the time,,x,x,x,1,1,1,1,1.0,5.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-19, Senior CSM,
1.0,Product Manager,Former Employee,Big company with good compensation,Lots of people with no integrity,,x,x,o,2,5,1,1,1.0,1.0,Reviews/Novartis-Reviews-E935314.htm,2023-01-05, Product Manager,
5.0,Amazing experience,Current Employee,The university has some of the best professors in Italy,Not so easy to get material for study,,o,o,o,5.0,2,4,3.0,4.0,5.0,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-07-05, Graduate Student,
4.0,Researcher at Sapienza University,"Current Employee, less than 1 year","Well connected, good facilities, high caliber lecturers","Too busy and chaotic, limited funds, old buildings and interiors",,v,o,v,3.0,3,4,4.0,4.0,4.0,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-06-26, Reasercher,
3.0,Difficult to get a permanent position and low salaries,Current Employee,There is a high scientific level in the institution.,"The salaries are low, installations are a bit old, and it is difficult to get a permanent position.",,v,o,r,3.0,3,5,5.0,5.0,4.0,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-07-02, Bioinformatician,
4.0,full time student,"Current Employee, more than 1 year","very knowledgeable professors, allowing efficient learning.",there is a lack of management in some bigger departments,,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-06-13, Working Student,
2.0,Messed up,"Former Employee, more than 1 year",*Vibrant Campus Life *Historical and Cultural Significance,*Limited campus facilities *Bureaucratic administrative processes *awful pay *Limited international program offerings,,x,o,x,,,,,,,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-06-22, Researcher,
4.0,Student Collaboration,Current Employee,additional pocket money for students,"only available for non-first year students, limited spots, italian required",,v,o,v,4.0,3,2,3.0,2.0,1.0,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-05-03, Part,
3.0,why choose the laboratory well,Current Employee,It is a big university with lot of contacts and opportunity. Cooperation between departments. Possibility of grants and fellowships.,Very old building and labs. Old machines. No very innovative methods. All your experience will depend on your supervisor.,,x,o,o,3.0,1,2,1.0,4.0,4.0,https://www.glassdoor.com/Reviews/La-Sapienza-Universit%C3%A0-Reviews-E327712.htm,2023-05-07, PhD Student,
